invoice_id,customer_id,invoice_amount,payment_status,decline_reason,retry_count,days_past_due
INV-01062,CUST-01062,53.73,paid,none,0,0
INV-01063,CUST-01063,39.23,paid,none,0,0
INV-01064,CUST-01064,62.32,paid,none,0,0
INV-01065,CUST-01065,48.44,paid,none,0,0
INV-01066,CUST-01066,34.36,paid,none,0,0
INV-01067,CUST-01067,104.63,paid,none,0,0
INV-01068,CUST-01068,110.0,paid,none,0,0
INV-01069,CUST-01069,78.74,paid,none,0,0
INV-01070,CUST-01070,43.37,paid,none,0,0
INV-01071,CUST-01071,68.89,paid,none,0,0
INV-01072,CUST-01072,114.55,paid,none,0,0
INV-01073,CUST-01073,67.67,paid,none,0,0
INV-01074,CUST-01074,89.67,paid,none,0,0
INV-01075,CUST-01075,60.69,paid,none,0,0
INV-01076,CUST-01076,41.42,recovered,expired_card,1,0
INV-01077,CUST-01077,22.21,paid,none,0,0
INV-01078,CUST-01078,67.79,paid,none,0,0
INV-01079,CUST-01079,146.2,paid,none,0,0
INV-01080,CUST-01080,50.93,paid,none,0,0
INV-01081,CUST-01081,23.15,paid,none,0,0
INV-01082,CUST-01082,43.79,paid,none,0,0
INV-01083,CUST-01083,47.62,paid,none,0,0
INV-01084,CUST-01084,64.19,paid,none,0,0
INV-01085,CUST-01085,51.51,paid,none,0,0
INV-01086,CUST-01086,61.15,paid,none,0,0
INV-01087,CUST-01087,46.62,paid,none,0,0
INV-01088,CUST-01088,46.29,paid,none,0,0
INV-01089,CUST-01089,60.65,paid,none,0,0
INV-01090,CUST-01090,39.92,paid,none,0,0
INV-01091,CUST-01091,40.23,paid,none,0,0
INV-01092,CUST-01092,51.5,recovered,expired_card,3,0
INV-01093,CUST-01093,117.03,paid,none,0,0
INV-01094,CUST-01094,37.77,paid,none,0,0
INV-01095,CUST-01095,84.25,paid,none,0,0
INV-01096,CUST-01096,77.59,paid,none,0,0
INV-01097,CUST-01097,37.99,paid,none,0,0
INV-01098,CUST-01098,20.97,paid,none,0,0
INV-01099,CUST-01099,52.85,paid,none,0,0
INV-01100,CUST-01100,86.87,paid,none,0,0
INV-01101,CUST-01101,136.42,paid,none,0,0
INV-01102,CUST-01102,39.74,paid,none,0,0
INV-01103,CUST-01103,171.1,failed,soft_decline,2,5
INV-01104,CUST-01104,74.48,paid,none,0,0
INV-01105,CUST-01105,62.47,paid,none,0,0
INV-01106,CUST-01106,45.86,paid,none,0,0
INV-01107,CUST-01107,104.29,paid,none,0,0
INV-01108,CUST-01108,75.24,paid,none,0,0
INV-01109,CUST-01109,65.62,paid,none,0,0
INV-01110,CUST-01110,50.68,paid,none,0,0
INV-01111,CUST-01111,111.11,paid,none,0,0
INV-01112,CUST-01112,110.0,paid,none,0,0
INV-01113,CUST-01113,18.3,paid,none,0,0
INV-01114,CUST-01114,60.65,paid,none,0,0
INV-01115,CUST-01115,64.65,paid,none,0,0
INV-01116,CUST-01116,34.78,paid,none,0,0
INV-01117,CUST-01117,33.36,paid,none,0,0
INV-01118,CUST-01118,103.84,paid,none,0,0
INV-01119,CUST-01119,90.58,paid,none,0,0
INV-01120,CUST-01120,43.7,failed,expired_card,1,2
INV-01121,CUST-01121,74.42,paid,none,0,0
INV-01122,CUST-01122,42.85,paid,none,0,0
INV-01123,CUST-01123,52.81,failed,insufficient_funds,1,16
INV-01124,CUST-01124,68.85,paid,none,0,0
INV-01125,CUST-01125,62.67,paid,none,0,0
INV-01126,CUST-01126,59.2,paid,none,0,0
INV-01127,CUST-01127,43.84,paid,none,0,0
INV-01128,CUST-01128,40.81,paid,none,0,0
INV-01129,CUST-01129,46.06,paid,none,0,0
INV-01130,CUST-01130,209.27,paid,none,0,0
INV-01131,CUST-01131,40.84,paid,none,0,0
INV-01132,CUST-01132,45.88,paid,none,0,0
INV-01133,CUST-01133,63.1,paid,none,0,0
INV-01134,CUST-01134,39.95,paid,none,0,0
INV-01135,CUST-01135,46.75,paid,none,0,0
INV-01136,CUST-01136,72.33,paid,none,0,0
INV-01137,CUST-01137,65.96,paid,none,0,0
INV-01138,CUST-01138,80.18,paid,none,0,0
INV-01139,CUST-01139,56.15,paid,none,0,0
INV-01140,CUST-01140,45.32,paid,none,0,0
INV-01141,CUST-01141,47.36,paid,none,0,0
INV-01142,CUST-01142,44.5,paid,none,0,0
INV-01143,CUST-01143,55.39,paid,none,0,0
INV-01144,CUST-01144,49.47,paid,none,0,0
INV-01145,CUST-01145,137.1,paid,none,0,0
INV-01146,CUST-01146,50.35,paid,none,0,0
INV-01147,CUST-01147,96.37,paid,none,0,0
INV-01148,CUST-01148,48.35,paid,none,0,0
INV-01149,CUST-01149,57.51,paid,none,0,0
INV-01150,CUST-01150,41.33,paid,none,0,0
INV-01151,CUST-01151,212.27,paid,none,0,0
INV-01152,CUST-01152,98.6,paid,none,0,0
INV-01153,CUST-01153,93.39,paid,none,0,0
INV-01154,CUST-01154,73.52,paid,none,0,0
INV-01155,CUST-01155,49.24,paid,none,0,0
INV-01156,CUST-01156,60.0,paid,none,0,0
INV-01157,CUST-01157,124.63,paid,none,0,0
INV-01158,CUST-01158,39.17,paid,none,0,0
INV-01159,CUST-01159,48.62,paid,none,0,0
INV-01160,CUST-01160,115.5,paid,none,0,0
INV-01161,CUST-01161,69.39,paid,none,0,0
INV-01162,CUST-01162,40.95,paid,none,0,0
INV-01163,CUST-01163,80.94,paid,none,0,0
INV-01164,CUST-01164,126.0,paid,none,0,0
INV-01165,CUST-01165,36.07,paid,none,0,0
INV-01166,CUST-01166,28.09,recovered,insufficient_funds,2,0
INV-01167,CUST-01167,126.28,paid,none,0,0
INV-01168,CUST-01168,52.37,paid,none,0,0
INV-01169,CUST-01169,41.79,paid,none,0,0
INV-01170,CUST-01170,38.53,paid,none,0,0
INV-01171,CUST-01171,99.98,paid,none,0,0
INV-01172,CUST-01172,31.1,paid,none,0,0
INV-01173,CUST-01173,43.98,paid,none,0,0
INV-01174,CUST-01174,46.56,paid,none,0,0
INV-01175,CUST-01175,42.53,paid,none,0,0
INV-01176,CUST-01176,43.47,paid,none,0,0
INV-01177,CUST-01177,115.42,paid,none,0,0
INV-01178,CUST-01178,155.26,paid,none,0,0
INV-01179,CUST-01179,122.72,paid,none,0,0
INV-01180,CUST-01180,37.5,paid,none,0,0
INV-01181,CUST-01181,163.42,paid,none,0,0
INV-01182,CUST-01182,53.61,paid,none,0,0
INV-01183,CUST-01183,36.05,paid,none,0,0
INV-01184,CUST-01184,52.78,paid,none,0,0
INV-01185,CUST-01185,91.21,paid,none,0,0
INV-01186,CUST-01186,115.83,paid,none,0,0
INV-01187,CUST-01187,35.77,failed,insufficient_funds,3,7
INV-01188,CUST-01188,51.49,paid,none,0,0
INV-01189,CUST-01189,43.76,paid,none,0,0
INV-01190,CUST-01190,98.12,paid,none,0,0
INV-01191,CUST-01191,74.33,paid,none,0,0
INV-01192,CUST-01192,74.23,paid,none,0,0
INV-01193,CUST-01193,43.94,paid,none,0,0
INV-01194,CUST-01194,44.47,paid,none,0,0
INV-01195,CUST-01195,74.51,paid,none,0,0
INV-01196,CUST-01196,39.22,paid,none,0,0
INV-01197,CUST-01197,50.43,paid,none,0,0
INV-01198,CUST-01198,145.61,paid,none,0,0
INV-01199,CUST-01199,36.13,paid,none,0,0
INV-01200,CUST-01200,37.61,paid,none,0,0
INV-01201,CUST-01201,42.05,paid,none,0,0
INV-01202,CUST-01202,19.46,paid,none,0,0
INV-01203,CUST-01203,116.68,paid,none,0,0
INV-01204,CUST-01204,59.67,paid,none,0,0
INV-01205,CUST-01205,86.29,paid,none,0,0
INV-01206,CUST-01206,63.27,paid,none,0,0
INV-01207,CUST-01207,88.09,paid,none,0,0
INV-01208,CUST-01208,104.97,paid,none,0,0
INV-01209,CUST-01209,143.69,paid,none,0,0
INV-01210,CUST-01210,98.89,paid,none,0,0
INV-01211,CUST-01211,37.92,paid,none,0,0
INV-01212,CUST-01212,49.7,paid,none,0,0
INV-01213,CUST-01213,69.11,paid,none,0,0
INV-01214,CUST-01214,47.16,recovered,authentication_required,1,0
INV-01215,CUST-01215,32.95,paid,none,0,0
INV-01216,CUST-01216,69.28,paid,none,0,0
INV-01217,CUST-01217,42.27,paid,none,0,0
INV-01218,CUST-01218,97.28,paid,none,0,0
INV-01219,CUST-01219,82.55,paid,none,0,0
INV-01220,CUST-01220,58.4,paid,none,0,0
INV-01221,CUST-01221,50.95,paid,none,0,0
INV-01222,CUST-01222,48.77,paid,none,0,0
INV-01223,CUST-01223,42.31,recovered,expired_card,2,0
INV-01224,CUST-01224,85.31,paid,none,0,0
INV-01225,CUST-01225,80.05,paid,none,0,0
INV-01226,CUST-01226,48.01,paid,none,0,0
INV-01227,CUST-01227,32.77,paid,none,0,0
INV-01228,CUST-01228,29.02,paid,none,0,0
INV-01229,CUST-01229,39.41,paid,none,0,0
INV-01230,CUST-01230,86.23,paid,none,0,0
INV-01231,CUST-01231,86.11,paid,none,0,0
INV-01232,CUST-01232,85.79,paid,none,0,0
INV-01233,CUST-01233,38.27,paid,none,0,0
INV-01234,CUST-01234,127.64,paid,none,0,0
INV-01235,CUST-01235,67.81,paid,none,0,0
INV-01236,CUST-01236,34.7,paid,none,0,0
INV-01237,CUST-01237,42.69,paid,none,0,0
INV-01238,CUST-01238,33.86,paid,none,0,0
INV-01239,CUST-01239,33.43,paid,none,0,0
INV-01240,CUST-01240,46.0,paid,none,0,0
INV-01241,CUST-01241,40.41,paid,none,0,0
INV-01242,CUST-01242,40.75,paid,none,0,0
INV-01243,CUST-01243,58.49,paid,none,0,0
INV-01244,CUST-01244,96.65,paid,none,0,0
INV-01245,CUST-01245,61.13,paid,none,0,0
INV-01246,CUST-01246,112.61,paid,none,0,0
INV-01247,CUST-01247,91.78,paid,none,0,0
INV-01248,CUST-01248,104.94,paid,none,0,0
INV-01249,CUST-01249,90.5,paid,none,0,0
INV-01250,CUST-01250,66.38,paid,none,0,0
INV-01251,CUST-01251,33.21,paid,none,0,0
INV-01252,CUST-01252,73.75,paid,none,0,0
INV-01253,CUST-01253,96.32,paid,none,0,0
INV-01254,CUST-01254,46.42,failed,expired_card,2,1
INV-01255,CUST-01255,53.78,paid,none,0,0
INV-01256,CUST-01256,73.36,paid,none,0,0
INV-01257,CUST-01257,117.82,failed,insufficient_funds,2,13
INV-01258,CUST-01258,46.71,paid,none,0,0
INV-01259,CUST-01259,91.37,failed,soft_decline,3,15
INV-01260,CUST-01260,59.35,paid,none,0,0
INV-01261,CUST-01261,70.26,paid,none,0,0
INV-01262,CUST-01262,50.94,paid,none,0,0
INV-01263,CUST-01263,51.79,paid,none,0,0
INV-01264,CUST-01264,91.32,paid,none,0,0
INV-01265,CUST-01265,36.61,paid,none,0,0
INV-01266,CUST-01266,163.36,paid,none,0,0
INV-01267,CUST-01267,78.87,paid,none,0,0
INV-01268,CUST-01268,79.14,paid,none,0,0
INV-01269,CUST-01269,45.46,paid,none,0,0
INV-01270,CUST-01270,56.72,paid,none,0,0
INV-01271,CUST-01271,98.79,paid,none,0,0
INV-01272,CUST-01272,107.52,failed,soft_decline,3,15
INV-01273,CUST-01273,48.36,paid,none,0,0
INV-01274,CUST-01274,45.93,paid,none,0,0
INV-01275,CUST-01275,45.06,paid,none,0,0
INV-01276,CUST-01276,81.48,paid,none,0,0
INV-01277,CUST-01277,35.37,paid,none,0,0
INV-01278,CUST-01278,116.81,paid,none,0,0
INV-01279,CUST-01279,50.68,paid,none,0,0
INV-01280,CUST-01280,61.18,paid,none,0,0
INV-01281,CUST-01281,155.91,paid,none,0,0
INV-01282,CUST-01282,39.74,paid,none,0,0
INV-01283,CUST-01283,49.3,paid,none,0,0
INV-01284,CUST-01284,44.93,paid,none,0,0
INV-01285,CUST-01285,37.29,paid,none,0,0
INV-01286,CUST-01286,122.49,paid,none,0,0
INV-01287,CUST-01287,55.09,paid,none,0,0
INV-01288,CUST-01288,49.13,paid,none,0,0
INV-01289,CUST-01289,77.91,paid,none,0,0
INV-01290,CUST-01290,122.51,paid,none,0,0
INV-01291,CUST-01291,91.15,recovered,insufficient_funds,1,0
INV-01292,CUST-01292,66.55,paid,none,0,0
INV-01293,CUST-01293,42.51,paid,none,0,0
INV-01294,CUST-01294,87.96,paid,none,0,0
INV-01295,CUST-01295,47.31,paid,none,0,0
INV-01296,CUST-01296,52.17,paid,none,0,0
INV-01297,CUST-01297,62.3,paid,none,0,0
INV-01298,CUST-01298,53.51,paid,none,0,0
INV-01299,CUST-01299,52.95,paid,none,0,0
INV-01300,CUST-01300,138.18,paid,none,0,0
INV-01301,CUST-01301,28.54,paid,none,0,0
INV-01302,CUST-01302,45.64,paid,none,0,0
INV-01303,CUST-01303,53.75,paid,none,0,0
INV-01304,CUST-01304,61.2,paid,none,0,0
INV-01305,CUST-01305,74.03,paid,none,0,0
INV-01306,CUST-01306,136.91,paid,none,0,0
INV-01307,CUST-01307,179.63,paid,none,0,0
INV-01308,CUST-01308,59.13,paid,none,0,0
INV-01309,CUST-01309,30.2,paid,none,0,0
INV-01310,CUST-01310,26.91,paid,none,0,0
INV-01311,CUST-01311,112.16,paid,none,0,0
INV-01312,CUST-01312,54.11,recovered,authentication_required,1,0
INV-01313,CUST-01313,82.91,paid,none,0,0
INV-01314,CUST-01314,138.37,paid,none,0,0
INV-01315,CUST-01315,150.95,paid,none,0,0
INV-01316,CUST-01316,35.78,failed,insufficient_funds,1,11
INV-01317,CUST-01317,100.99,paid,none,0,0
INV-01318,CUST-01318,32.1,paid,none,0,0
INV-01319,CUST-01319,58.46,paid,none,0,0
INV-01320,CUST-01320,99.28,paid,none,0,0
INV-01321,CUST-01321,57.22,paid,none,0,0
INV-01322,CUST-01322,19.7,paid,none,0,0
INV-01323,CUST-01323,63.59,paid,none,0,0
INV-01324,CUST-01324,55.03,paid,none,0,0
INV-01325,CUST-01325,60.97,paid,none,0,0
INV-01326,CUST-01326,65.57,paid,none,0,0
INV-01327,CUST-01327,57.54,paid,none,0,0
INV-01328,CUST-01328,47.49,paid,none,0,0
INV-01329,CUST-01329,38.18,paid,none,0,0
INV-01330,CUST-01330,116.58,paid,none,0,0
INV-01331,CUST-01331,96.08,paid,none,0,0
INV-01332,CUST-01332,99.51,paid,none,0,0
INV-01333,CUST-01333,80.16,paid,none,0,0
INV-01334,CUST-01334,89.64,paid,none,0,0
INV-01335,CUST-01335,56.24,paid,none,0,0
INV-01336,CUST-01336,104.29,paid,none,0,0
INV-01337,CUST-01337,65.12,paid,none,0,0
INV-01338,CUST-01338,49.38,paid,none,0,0
INV-01339,CUST-01339,64.2,paid,none,0,0
INV-01340,CUST-01340,32.65,paid,none,0,0
INV-01341,CUST-01341,50.66,paid,none,0,0
INV-01342,CUST-01342,43.69,paid,none,0,0
INV-01343,CUST-01343,203.62,paid,none,0,0
INV-01344,CUST-01344,36.97,paid,none,0,0
INV-01345,CUST-01345,69.11,paid,none,0,0
INV-01346,CUST-01346,24.46,paid,none,0,0
INV-01347,CUST-01347,121.47,paid,none,0,0
INV-01348,CUST-01348,119.22,paid,none,0,0
INV-01349,CUST-01349,75.19,paid,none,0,0
INV-01350,CUST-01350,62.75,paid,none,0,0
INV-01351,CUST-01351,150.69,paid,none,0,0
INV-01352,CUST-01352,71.22,paid,none,0,0
INV-01353,CUST-01353,54.3,paid,none,0,0
INV-01354,CUST-01354,76.13,paid,none,0,0
INV-01355,CUST-01355,46.51,paid,none,0,0
INV-01356,CUST-01356,63.11,paid,none,0,0
INV-01357,CUST-01357,62.56,paid,none,0,0
INV-01358,CUST-01358,47.0,paid,none,0,0
INV-01359,CUST-01359,99.7,paid,none,0,0
INV-01360,CUST-01360,107.78,paid,none,0,0
INV-01361,CUST-01361,32.94,paid,none,0,0
INV-01362,CUST-01362,75.98,paid,none,0,0
INV-01363,CUST-01363,126.68,paid,none,0,0
INV-01364,CUST-01364,67.42,paid,none,0,0
INV-01365,CUST-01365,153.07,paid,none,0,0
INV-01366,CUST-01366,151.76,paid,none,0,0
INV-01367,CUST-01367,96.45,paid,none,0,0
INV-01368,CUST-01368,58.59,paid,none,0,0
INV-01369,CUST-01369,143.15,paid,none,0,0
INV-01370,CUST-01370,121.34,paid,none,0,0
INV-01371,CUST-01371,56.8,paid,none,0,0
INV-01372,CUST-01372,55.54,paid,none,0,0
INV-01373,CUST-01373,65.85,paid,none,0,0
INV-01374,CUST-01374,51.92,paid,none,0,0
INV-01375,CUST-01375,45.28,paid,none,0,0
INV-01376,CUST-01376,42.19,recovered,expired_card,1,0
INV-01377,CUST-01377,47.43,paid,none,0,0
INV-01378,CUST-01378,79.63,paid,none,0,0
INV-01379,CUST-01379,57.28,paid,none,0,0
INV-01380,CUST-01380,51.9,paid,none,0,0
INV-01381,CUST-01381,52.02,paid,none,0,0
INV-01382,CUST-01382,52.34,paid,none,0,0
INV-01383,CUST-01383,60.92,paid,none,0,0
INV-01384,CUST-01384,40.56,failed,insufficient_funds,2,10
INV-01385,CUST-01385,68.23,paid,none,0,0
INV-01386,CUST-01386,55.09,paid,none,0,0
INV-01387,CUST-01387,66.53,paid,none,0,0
INV-01388,CUST-01388,71.03,paid,none,0,0
INV-01389,CUST-01389,155.34,paid,none,0,0
INV-01390,CUST-01390,38.78,paid,none,0,0
INV-01391,CUST-01391,30.61,paid,none,0,0
INV-01392,CUST-01392,48.07,paid,none,0,0
INV-01393,CUST-01393,163.91,paid,none,0,0
INV-01394,CUST-01394,199.4,paid,none,0,0
INV-01395,CUST-01395,74.17,paid,none,0,0
INV-01396,CUST-01396,46.68,paid,none,0,0
INV-01397,CUST-01397,55.12,paid,none,0,0
INV-01398,CUST-01398,44.13,paid,none,0,0
INV-01399,CUST-01399,128.03,paid,none,0,0
INV-01400,CUST-01400,106.41,paid,none,0,0
INV-01401,CUST-01401,41.14,paid,none,0,0
INV-01402,CUST-01402,48.19,paid,none,0,0
INV-01403,CUST-01403,56.81,paid,none,0,0
INV-01404,CUST-01404,54.59,paid,none,0,0
INV-01405,CUST-01405,35.55,paid,none,0,0
INV-01406,CUST-01406,81.67,paid,none,0,0
INV-01407,CUST-01407,73.31,paid,none,0,0
INV-01408,CUST-01408,159.42,failed,expired_card,3,9
INV-01409,CUST-01409,63.2,paid,none,0,0
INV-01410,CUST-01410,84.47,paid,none,0,0
INV-01411,CUST-01411,130.35,failed,gateway_issue,1,3
INV-01412,CUST-01412,88.47,paid,none,0,0
INV-01413,CUST-01413,22.22,paid,none,0,0
INV-01414,CUST-01414,97.4,paid,none,0,0
INV-01415,CUST-01415,91.84,paid,none,0,0
INV-01416,CUST-01416,56.92,paid,none,0,0
INV-01417,CUST-01417,79.61,paid,none,0,0
INV-01418,CUST-01418,38.36,paid,none,0,0
INV-01419,CUST-01419,51.85,recovered,insufficient_funds,2,0
INV-01420,CUST-01420,80.33,paid,none,0,0
INV-01421,CUST-01421,99.4,paid,none,0,0
INV-01422,CUST-01422,56.89,paid,none,0,0
INV-01423,CUST-01423,35.56,paid,none,0,0
INV-01424,CUST-01424,108.49,paid,none,0,0
INV-01425,CUST-01425,79.34,paid,none,0,0
INV-01426,CUST-01426,31.09,paid,none,0,0
INV-01427,CUST-01427,70.21,paid,none,0,0
INV-01428,CUST-01428,101.18,paid,none,0,0
INV-01429,CUST-01429,66.26,paid,none,0,0
INV-01430,CUST-01430,114.77,paid,none,0,0
INV-01431,CUST-01431,44.12,paid,none,0,0
INV-01432,CUST-01432,119.05,recovered,soft_decline,2,0
INV-01433,CUST-01433,129.89,paid,none,0,0
INV-01434,CUST-01434,115.33,paid,none,0,0
INV-01435,CUST-01435,135.07,paid,none,0,0
INV-01436,CUST-01436,208.94,paid,none,0,0
INV-01437,CUST-01437,52.92,paid,none,0,0
INV-01438,CUST-01438,70.97,paid,none,0,0
INV-01439,CUST-01439,61.87,paid,none,0,0
INV-01440,CUST-01440,32.02,paid,none,0,0
INV-01441,CUST-01441,51.63,paid,none,0,0
INV-01442,CUST-01442,116.97,paid,none,0,0
INV-01443,CUST-01443,72.29,paid,none,0,0
INV-01444,CUST-01444,36.06,paid,none,0,0
INV-01445,CUST-01445,74.89,paid,none,0,0
INV-01446,CUST-01446,58.77,paid,none,0,0
INV-01447,CUST-01447,55.05,paid,none,0,0
INV-01448,CUST-01448,136.08,paid,none,0,0
INV-01449,CUST-01449,57.04,paid,none,0,0
INV-01450,CUST-01450,117.6,paid,none,0,0
INV-01451,CUST-01451,65.5,paid,none,0,0
INV-01452,CUST-01452,97.67,paid,none,0,0
INV-01453,CUST-01453,160.5,paid,none,0,0
INV-01454,CUST-01454,32.25,paid,none,0,0
INV-01455,CUST-01455,33.36,paid,none,0,0
INV-01456,CUST-01456,53.45,failed,gateway_issue,1,17
INV-01457,CUST-01457,68.46,paid,none,0,0
INV-01458,CUST-01458,57.21,paid,none,0,0
INV-01459,CUST-01459,50.43,paid,none,0,0
INV-01460,CUST-01460,119.51,paid,none,0,0
INV-01461,CUST-01461,22.11,paid,none,0,0
INV-01462,CUST-01462,52.24,paid,none,0,0
INV-01463,CUST-01463,36.14,paid,none,0,0
INV-01464,CUST-01464,43.4,paid,none,0,0
INV-01465,CUST-01465,59.8,paid,none,0,0
INV-01466,CUST-01466,212.24,paid,none,0,0
INV-01467,CUST-01467,119.47,paid,none,0,0
INV-01468,CUST-01468,30.48,paid,none,0,0
INV-01469,CUST-01469,68.57,paid,none,0,0
INV-01470,CUST-01470,36.63,paid,none,0,0
INV-01471,CUST-01471,46.72,paid,none,0,0
INV-01472,CUST-01472,51.44,paid,none,0,0
INV-01473,CUST-01473,49.85,paid,none,0,0
INV-01474,CUST-01474,66.82,paid,none,0,0
INV-01475,CUST-01475,72.97,paid,none,0,0
INV-01476,CUST-01476,37.87,paid,none,0,0
INV-01477,CUST-01477,57.18,paid,none,0,0
INV-01478,CUST-01478,146.62,paid,none,0,0
INV-01479,CUST-01479,45.5,paid,none,0,0
INV-01480,CUST-01480,37.96,paid,none,0,0
INV-01481,CUST-01481,98.51,paid,none,0,0
INV-01482,CUST-01482,20.17,paid,none,0,0
INV-01483,CUST-01483,86.91,paid,none,0,0
INV-01484,CUST-01484,55.76,paid,none,0,0
INV-01485,CUST-01485,98.29,paid,none,0,0
INV-01486,CUST-01486,145.99,paid,none,0,0
INV-01487,CUST-01487,63.39,paid,none,0,0
INV-01488,CUST-01488,149.39,paid,none,0,0
INV-01489,CUST-01489,100.28,paid,none,0,0
INV-01490,CUST-01490,39.41,paid,none,0,0
INV-01491,CUST-01491,67.39,paid,none,0,0
INV-01492,CUST-01492,60.27,paid,none,0,0
INV-01493,CUST-01493,70.51,paid,none,0,0
INV-01494,CUST-01494,45.68,paid,none,0,0
INV-01495,CUST-01495,70.83,paid,none,0,0
INV-01496,CUST-01496,47.51,paid,none,0,0
INV-01497,CUST-01497,43.7,paid,none,0,0
INV-01498,CUST-01498,44.33,paid,none,0,0
INV-01499,CUST-01499,32.82,paid,none,0,0
INV-01500,CUST-01500,69.08,paid,none,0,0
INV-01501,CUST-01501,103.11,paid,none,0,0
INV-01502,CUST-01502,57.56,paid,none,0,0
INV-01503,CUST-01503,126.94,paid,none,0,0
INV-01504,CUST-01504,53.06,paid,none,0,0
INV-01505,CUST-01505,49.95,paid,none,0,0
INV-01506,CUST-01506,81.03,paid,none,0,0
INV-01507,CUST-01507,46.48,paid,none,0,0
INV-01508,CUST-01508,57.13,paid,none,0,0
INV-01509,CUST-01509,68.22,paid,none,0,0
INV-01510,CUST-01510,82.99,paid,none,0,0
INV-01511,CUST-01511,83.05,paid,none,0,0
INV-01512,CUST-01512,94.46,paid,none,0,0
INV-01513,CUST-01513,136.7,paid,none,0,0
INV-01514,CUST-01514,82.29,paid,none,0,0
INV-01515,CUST-01515,44.22,recovered,insufficient_funds,1,0
INV-01516,CUST-01516,170.0,paid,none,0,0
INV-01517,CUST-01517,76.0,paid,none,0,0
INV-01518,CUST-01518,130.04,failed,expired_card,2,8
INV-01519,CUST-01519,51.52,paid,none,0,0
INV-01520,CUST-01520,32.77,paid,none,0,0
INV-01521,CUST-01521,56.56,paid,none,0,0
INV-01522,CUST-01522,139.74,paid,none,0,0
INV-01523,CUST-01523,65.51,paid,none,0,0
INV-01524,CUST-01524,63.22,paid,none,0,0
INV-01525,CUST-01525,81.88,paid,none,0,0
INV-01526,CUST-01526,51.15,paid,none,0,0
INV-01527,CUST-01527,32.21,paid,none,0,0
INV-01528,CUST-01528,45.83,paid,none,0,0
INV-01529,CUST-01529,72.09,paid,none,0,0
INV-01530,CUST-01530,31.22,paid,none,0,0
INV-01531,CUST-01531,92.51,paid,none,0,0
INV-01532,CUST-01532,45.74,paid,none,0,0
INV-01533,CUST-01533,45.46,paid,none,0,0
INV-01534,CUST-01534,40.02,paid,none,0,0
INV-01535,CUST-01535,49.89,paid,none,0,0
INV-01536,CUST-01536,86.23,paid,none,0,0
INV-01537,CUST-01537,41.97,paid,none,0,0
INV-01538,CUST-01538,49.96,paid,none,0,0
INV-01539,CUST-01539,58.64,paid,none,0,0
INV-01540,CUST-01540,80.94,paid,none,0,0
INV-01541,CUST-01541,71.6,paid,none,0,0
INV-01542,CUST-01542,79.86,paid,none,0,0
INV-01543,CUST-01543,61.09,paid,none,0,0
INV-01544,CUST-01544,158.4,paid,none,0,0
INV-01545,CUST-01545,28.91,paid,none,0,0
INV-01546,CUST-01546,35.13,paid,none,0,0
INV-01547,CUST-01547,52.29,paid,none,0,0
INV-01548,CUST-01548,44.46,failed,authentication_required,2,14
INV-01549,CUST-01549,45.85,paid,none,0,0
INV-01550,CUST-01550,68.21,paid,none,0,0
INV-01551,CUST-01551,29.05,paid,none,0,0
INV-01552,CUST-01552,49.17,paid,none,0,0
INV-01553,CUST-01553,67.2,paid,none,0,0
INV-01554,CUST-01554,48.89,paid,none,0,0
INV-01555,CUST-01555,36.82,paid,none,0,0
INV-01556,CUST-01556,80.72,paid,none,0,0
INV-01557,CUST-01557,34.89,paid,none,0,0
INV-01558,CUST-01558,121.04,paid,none,0,0
INV-01559,CUST-01559,68.03,paid,none,0,0
INV-01560,CUST-01560,35.84,paid,none,0,0
INV-01561,CUST-01561,80.25,paid,none,0,0
INV-01562,CUST-01562,46.43,paid,none,0,0
INV-01563,CUST-01563,73.48,failed,authentication_required,2,14
INV-01564,CUST-01564,43.67,paid,none,0,0
INV-01565,CUST-01565,187.64,paid,none,0,0
INV-01566,CUST-01566,128.26,paid,none,0,0
INV-01567,CUST-01567,24.32,paid,none,0,0
INV-01568,CUST-01568,43.62,paid,none,0,0
INV-01569,CUST-01569,53.17,paid,none,0,0
INV-01570,CUST-01570,52.54,recovered,authentication_required,3,0
INV-01571,CUST-01571,71.2,failed,soft_decline,3,10
INV-01572,CUST-01572,50.02,paid,none,0,0
INV-01573,CUST-01573,81.78,paid,none,0,0
INV-01574,CUST-01574,60.4,paid,none,0,0
INV-01575,CUST-01575,120.73,paid,none,0,0
INV-01576,CUST-01576,125.5,paid,none,0,0
INV-01577,CUST-01577,48.36,paid,none,0,0
INV-01578,CUST-01578,44.28,paid,none,0,0
INV-01579,CUST-01579,71.25,paid,none,0,0
INV-01580,CUST-01580,120.05,paid,none,0,0
INV-01581,CUST-01581,112.57,paid,none,0,0
INV-01582,CUST-01582,62.84,paid,none,0,0
INV-01583,CUST-01583,121.67,paid,none,0,0
INV-01584,CUST-01584,135.64,paid,none,0,0
INV-01585,CUST-01585,23.97,paid,none,0,0
INV-01586,CUST-01586,119.99,paid,none,0,0
INV-01587,CUST-01587,53.11,paid,none,0,0
INV-01588,CUST-01588,122.19,paid,none,0,0
INV-01589,CUST-01589,114.3,paid,none,0,0
INV-01590,CUST-01590,98.24,paid,none,0,0
INV-01591,CUST-01591,39.06,paid,none,0,0
INV-01592,CUST-01592,56.77,paid,none,0,0
